url_length,hostname_length,path_length,query_length,has_https,has_ip_address,subdomain_count,dot_count,hyphen_count,slash_count,question_mark_count,equals_count,at_symbol_count,ampersand_count,percent_count,digit_count,letter_count,special_character_count,suspicious_keyword_count,has_at_symbol,has_double_slash,has_port,url_entropy
49,41,1,0,0,0,1,2,3,3,0,0,0,0,0,2,38,9,0,0,0,0,4.38481877255418
30,21,1,0,1,0,1,2,1,3,0,0,0,0,0,1,22,7,0,0,0,0,3.9110804962442782
22,14,0,0,1,0,1,2,0,2,0,0,0,0,0,0,17,5,0,0,0,0,3.663532754804254
30,22,0,0,1,0,1,2,0,2,0,0,0,0,0,0,25,5,0,0,0,0,4.031401845392171
24,16,0,0,1,0,1,2,0,2,0,0,0,0,0,0,19,5,0,0,0,0,3.7720552088742005
27,19,0,0,1,0,1,2,0,2,0,0,0,0,0,0,22,5,0,0,0,0,3.7504647066537014
20,12,0,0,1,0,1,2,0,2,0,0,0,0,0,0,15,5,0,0,0,0,3.3841837197791884
33,25,0,0,1,0,1,2,0,2,0,0,0,0,0,0,28,5,0,0,0,0,3.945464952495108
83,74,1,0,1,0,2,3,0,3,0,0,0,0,0,8,68,7,0,0,0,0,4.855604082690844
23,16,0,0,0,0,1,2,0,2,0,0,0,0,0,0,18,5,0,0,0,0,3.3444569352411984
29,22,0,0,0,0,1,2,0,2,0,0,0,0,0,0,24,5,0,0,0,0,3.8143719431796272
25,17,0,0,1,0,1,2,0,2,0,0,0,0,0,0,20,5,0,0,0,0,3.6234651896016468
27,19,0,0,1,0,2,3,0,2,0,0,0,0,0,0,21,6,0,0,0,0,3.708048150071232
28,20,0,0,1,0,1,2,1,2,0,0,0,0,0,0,22,6,0,0,0,0,4.039148671903071
52,16,28,0,1,0,0,2,1,5,0,0,0,0,0,0,43,9,0,0,0,0,4.287286959384091
23,15,0,0,1,0,1,2,0,2,0,0,0,0,0,0,18,5,0,0,0,0,3.7622673906514947
25,17,0,0,1,0,1,2,0,2,0,0,0,0,0,0,20,5,0,0,0,0,3.7034651896016464
31,23,0,0,1,0,1,2,1,2,0,0,0,0,0,0,25,6,0,0,0,0,4.17146526179041
34,26,0,0,1,0,1,2,0,2,0,0,0,0,0,0,29,5,0,0,0,0,4.020855120471211
24,17,0,0,0,0,1,2,0,2,0,0,0,0,0,0,19,5,0,0,0,0,3.6572682296173893
31,23,0,0,1,0,1,2,0,2,0,0,0,0,0,0,26,5,0,0,0,0,4.014860327200948
26,18,0,0,1,0,1,2,0,2,0,0,0,0,0,0,21,5,0,0,0,0,3.9500637564362093
25,17,0,0,1,0,1,2,0,2,0,0,0,0,0,0,20,5,0,0,0,0,3.8634651896016465
34,26,0,0,1,0,2,3,0,2,0,0,0,0,0,0,28,6,0,0,0,0,4.079678649882975
30,22,0,0,1,0,1,2,0,2,0,0,0,0,0,0,25,5,0,0,0,0,4.031401845392172
24,17,0,0,0,0,2,3,0,2,0,0,0,0,0,1,17,6,0,0,0,0,3.855388542207534
29,21,0,0,1,0,1,2,0,2,0,0,0,0,0,0,24,5,0,0,0,0,4.21126073643228
22,14,0,0,1,0,1,2,0,2,0,0,0,0,0,0,17,5,0,0,0,0,3.7887549139935026
23,15,0,0,1,0,2,3,0,2,0,0,0,0,0,0,17,6,0,0,0,0,3.501397825434103
24,16,0,0,1,0,1,2,0,2,0,0,0,0,0,0,19,5,0,0,0,0,3.5739348962840563
25,18,0,0,0,0,2,3,0,2,0,0,0,0,0,0,19,6,0,0,0,0,3.783465189601646
30,22,0,0,1,0,1,2,0,2,0,0,0,0,0,0,25,5,0,0,0,0,4.0062389286533895
31,23,0,0,1,0,1,2,0,2,0,0,0,0,0,0,26,5,0,0,0,0,3.9377519554085865
41,15,18,0,1,0,0,1,0,5,0,0,0,0,0,3,31,7,0,0,0,0,4.0888687745936085
20,13,0,0,0,0,1,2,0,2,0,0,0,0,0,3,12,5,0,0,0,0,3.446439344671015
37,28,1,0,1,0,0,1,3,3,0,0,0,0,0,0,29,8,0,0,0,0,4.229327351940021
215,52,4,151,0,0,3,4,2,4,1,1,0,1,12,39,146,30,1,0,0,0,5.009878748033354
21,14,0,0,0,0,1,2,0,2,0,0,0,0,0,3,13,5,0,0,0,0,3.594465636961452
21,13,0,0,1,0,1,2,0,2,0,0,0,0,0,0,16,5,0,0,0,0,3.653756708287001
93,11,75,0,0,0,0,5,0,10,0,0,0,0,0,22,55,16,0,0,0,0,4.133568860881587
39,30,1,0,1,0,1,2,0,3,0,0,0,0,0,0,33,6,0,0,0,0,4.038499898783
24,11,6,0,0,0,0,1,0,3,0,0,0,0,0,2,17,5,0,0,0,0,3.938721875540868
49,40,1,0,1,0,1,2,2,3,0,0,0,0,0,3,38,8,1,0,0,0,4.39482336430261
56,47,1,0,1,0,2,3,4,3,0,0,0,0,0,27,18,11,0,0,0,0,4.425496386606638
34,26,0,0,1,0,1,2,1,2,0,0,0,0,0,0,28,6,0,0,0,0,4.231009444816111
51,42,1,0,1,0,1,2,4,3,0,0,0,0,0,0,41,10,1,0,0,0,4.287539254067757
27,19,0,0,1,0,1,2,0,2,0,0,0,0,0,0,22,5,0,0,0,0,3.9582291686698796
46,37,1,0,1,0,1,2,3,3,0,0,0,0,0,4,33,9,1,0,0,0,4.363038521594965
51,29,1,13,0,0,2,3,0,3,1,1,0,0,0,17,25,9,0,0,0,0,4.6816542632855995
18,4,6,0,1,0,0,1,0,3,0,0,0,0,0,1,12,5,0,0,0,0,3.572431251322119
21,13,0,0,1,0,1,2,0,2,0,0,0,0,0,0,16,5,0,0,0,0,3.463280517810811
24,16,0,0,1,0,1,2,0,2,0,0,0,0,0,0,19,5,0,0,0,0,3.6887218755408675
23,15,0,0,1,0,1,2,0,2,0,0,0,0,0,0,18,5,0,0,0,0,3.9690016298759936
27,20,0,0,0,0,2,3,0,2,0,0,0,0,0,0,21,6,0,0,0,0,3.6060152796207325
35,27,0,0,1,0,1,2,0,2,0,0,0,0,0,0,30,5,0,0,0,0,3.9648576597402947
24,16,0,0,1,0,1,2,0,2,0,0,0,0,0,0,19,5,0,0,0,0,3.855388542207534
24,16,0,0,1,0,1,2,0,2,0,0,0,0,0,0,19,5,0,0,0,0,3.938721875540868
18,11,0,0,0,0,1,2,0,2,0,0,0,0,0,0,13,5,0,0,0,0,3.197159723424149
27,19,0,0,1,0,2,3,0,2,0,0,0,0,0,0,21,6,0,0,0,0,3.782122224145306
71,33,1,28,1,0,1,2,0,3,1,1,0,1,0,6,56,9,1,0,0,0,4.524068556088316
26,18,1,0,0,0,1,2,1,3,0,0,0,0,0,0,19,7,0,0,0,0,3.8731406795131322
18,11,0,0,0,0,1,2,0,2,0,0,0,0,0,0,13,5,0,0,0,0,3.3082708345352603
34,26,0,0,1,0,1,2,0,2,0,0,0,0,0,0,29,5,0,0,0,0,4.043057694064253
21,14,0,0,0,0,1,2,0,2,0,0,0,0,0,0,16,5,0,0,0,0,3.4273334938982645
22,14,0,0,1,0,1,2,0,2,0,0,0,0,0,0,17,5,0,0,0,0,3.538310595615006
25,16,1,0,1,0,1,2,0,3,0,0,0,0,0,1,18,6,0,0,0,0,3.863465189601646
26,18,0,0,1,0,1,2,0,2,0,0,0,0,0,0,21,5,0,0,0,0,3.9500637564362093
47,38,1,0,1,0,1,2,3,3,0,0,0,0,0,9,29,9,0,0,0,0,4.238114320168547
43,36,0,0,0,0,2,3,1,2,0,0,0,0,0,2,34,7,0,0,0,0,4.251164173004869
24,16,0,0,1,0,1,2,0,2,0,0,0,0,0,0,19,5,0,0,0,0,3.751629167387823
41,32,1,0,1,0,1,2,2,3,0,0,0,0,0,12,21,8,0,0,0,0,4.315379908198557
28,20,0,0,1,0,1,2,1,2,0,0,0,0,0,0,22,6,0,0,0,0,3.9407598325400897
79,7,64,0,1,0,0,1,0,5,0,0,0,0,0,6,66,7,0,0,0,0,4.748489337536367
25,17,0,0,1,0,1,2,0,2,0,0,0,0,0,0,20,5,0,0,0,0,3.7034651896016464
24,10,6,0,1,0,0,1,0,3,0,0,0,0,0,3,16,5,0,0,0,0,4.0220552088742005
32,24,0,0,1,0,1,2,0,2,0,0,0,0,0,0,27,5,0,0,0,0,3.890319531114783
50,42,1,0,0,0,3,4,2,3,0,0,0,0,0,0,40,10,0,0,0,0,4.073269689515108
86,19,59,0,1,0,1,3,5,4,0,0,0,0,0,22,51,13,0,0,0,0,4.8004201048997555
26,19,0,0,0,0,1,2,0,2,0,0,0,0,0,0,21,5,0,0,0,0,3.7483286603655737
24,16,0,0,1,0,1,2,0,2,0,0,0,0,0,8,11,5,0,0,0,0,3.886842188131012
28,20,0,0,1,0,1,2,0,2,0,0,0,0,0,0,23,5,0,0,0,0,3.8962915290459277
22,15,0,0,0,0,1,2,0,2,0,0,0,0,0,0,17,5,0,0,0,0,3.7544418457133446
24,16,0,0,1,0,1,2,0,2,0,0,0,0,0,0,19,5,0,0,0,0,3.8035088547976788
34,25,1,0,1,0,1,2,1,3,0,0,0,0,0,0,27,7,0,0,0,0,4.07189445851561
31,23,0,0,1,0,1,2,0,2,0,0,0,0,0,0,26,5,0,0,0,0,4.1313003425053605
25,17,0,0,1,0,1,2,2,2,0,0,0,0,0,0,18,7,0,0,0,0,3.7034651896016464
21,14,0,0,0,0,2,3,0,2,0,0,0,0,0,0,15,6,0,0,0,0,3.6537567082870006
29,21,0,0,1,0,1,2,0,2,0,0,0,0,0,0,24,5,0,0,0,0,3.978333581185264
29,21,0,0,1,0,3,4,1,2,0,0,0,0,0,0,21,8,0,0,0,0,3.8924637537482623
19,12,0,0,0,0,0,1,1,2,0,0,0,0,0,0,14,5,0,0,0,0,3.5766176449086653
33,25,0,0,1,0,1,2,0,2,0,0,0,0,0,1,27,5,0,0,0,0,3.884858891889047
33,25,0,0,1,0,2,3,1,2,0,0,0,0,0,0,26,7,0,0,0,0,4.165013816065913
29,22,0,0,0,0,2,3,0,2,0,0,0,0,0,0,23,6,0,0,0,0,3.857306856898129
24,17,0,0,0,0,1,2,0,2,0,0,0,0,0,0,19,5,0,0,0,0,3.855388542207534
54,45,1,0,1,0,1,2,3,3,0,0,0,0,0,2,43,9,1,0,0,0,4.262232707087029
30,23,0,0,0,0,1,2,0,2,0,0,0,0,0,0,25,5,0,0,0,0,3.923231428797621
21,13,0,0,1,0,1,2,0,2,0,0,0,0,0,0,16,5,0,0,0,0,3.6304126608739975
35,27,0,0,1,0,2,3,0,2,0,0,0,0,0,0,29,6,0,0,0,0,3.9328743603470446
41,29,5,0,0,0,2,3,0,4,0,0,0,0,0,10,23,8,0,0,0,0,4.454636150748477
24,16,0,0,1,0,2,3,0,2,0,0,0,0,0,0,18,6,0,0,0,0,3.8239348962840563
21,13,0,0,1,0,1,2,0,2,0,0,0,0,0,0,16,5,0,0,0,0,3.4992275417233567
50,41,1,0,1,0,1,2,3,3,0,0,0,0,0,2,39,9,0,0,0,0,4.105979129983102
85,76,1,0,1,0,2,3,1,3,0,0,0,0,0,8,69,8,0,0,0,0,4.792647665519326
114,34,15,56,1,0,0,2,2,6,1,3,0,1,0,8,89,17,0,0,0,0,4.893193139492511
25,17,0,0,1,0,2,3,0,2,0,0,0,0,0,0,19,6,0,0,0,0,3.9132696895151073
17,8,1,0,1,0,0,1,0,3,0,0,0,0,0,0,12,5,0,0,0,0,3.337175341123077
60,53,0,0,0,0,2,3,4,2,0,0,0,0,0,6,44,10,0,0,0,0,4.4504892958542825
34,26,0,0,1,0,1,2,0,2,0,0,0,0,0,0,29,5,0,0,0,0,4.0796786498829745
30,22,0,0,1,0,1,2,0,2,0,0,0,0,0,0,25,5,0,0,0,0,3.7614063297218427
24,17,0,0,0,0,2,3,0,2,0,0,0,0,0,2,16,6,0,0,0,0,3.8239348962840563
32,25,0,0,0,0,1,2,0,2,0,0,0,0,0,0,27,5,1,0,0,0,3.9764097655573916
30,22,0,0,1,0,1,2,0,2,0,0,0,0,0,0,25,5,0,0,0,0,3.8314018453921714
38,30,1,0,0,0,1,2,0,3,0,0,0,0,0,0,32,6,0,0,0,0,4.253863368422076
30,22,0,0,1,0,2,3,0,2,0,0,0,0,0,0,24,6,0,0,0,0,3.8729055953200557
23,15,0,0,1,0,1,2,0,2,0,0,0,0,0,0,18,5,0,0,0,0,3.708132064658602
30,22,0,0,1,0,1,2,0,2,0,0,0,0,0,0,25,5,0,0,0,0,4.0062389286533895
35,26,1,0,1,0,1,2,0,3,0,0,0,0,0,2,27,6,0,0,0,0,4.025591860285232
48,41,0,0,0,0,4,5,1,2,0,0,0,0,0,0,39,9,1,0,0,0,4.238521032323434
20,12,0,0,1,0,1,2,0,2,0,0,0,0,0,0,15,5,0,0,0,0,3.5841837197791886
156,31,117,0,1,0,1,9,8,6,0,0,0,0,0,18,114,24,0,0,0,0,4.720793850770313
35,27,1,0,0,0,2,3,0,3,0,0,0,0,0,7,21,7,0,0,0,0,3.9928705166358984
25,17,0,0,1,0,1,2,0,2,0,0,0,0,0,0,20,5,0,0,0,0,3.893660689688185
32,24,0,0,1,0,1,2,0,2,0,0,0,0,0,0,27,5,0,0,0,0,3.9650182662886326
35,27,0,0,1,0,1,2,0,2,0,0,0,0,0,0,30,5,0,0,0,0,4.193429088311723
23,15,0,0,1,0,0,1,2,2,0,0,0,0,0,0,17,6,0,0,0,0,3.501397825434103
23,15,0,0,1,0,1,2,0,2,0,0,0,0,0,0,18,5,0,0,0,0,3.849223912390625
29,21,0,0,1,0,2,3,0,2,0,0,0,0,0,0,23,6,0,0,0,0,3.715932185515029
24,16,0,0,1,0,1,2,0,2,0,0,0,0,0,0,19,5,0,0,0,0,3.7720552088742005
30,22,0,0,1,0,1,2,0,2,0,0,0,0,0,0,25,5,0,0,0,0,4.12323142879762
85,76,1,0,1,0,2,3,1,3,0,0,0,0,0,8,69,8,0,0,0,0,4.733183148901761
22,15,0,0,0,0,1,2,0,2,0,0,0,0,0,0,17,5,0,0,0,0,3.754441845713344
24,16,0,0,1,0,1,2,0,2,0,0,0,0,0,0,19,5,0,0,0,0,3.7720552088742005
50,34,1,7,0,0,2,3,2,3,1,1,0,0,0,2,37,11,1,0,0,0,4.416174630069642
50,41,1,0,1,0,2,3,0,3,0,0,0,0,0,0,43,7,2,0,0,0,4.079079570624174
30,22,0,0,1,0,1,2,2,2,0,0,0,0,0,0,23,7,0,0,0,0,4.148394345536403
33,25,0,0,1,0,1,2,1,2,0,0,0,0,0,0,27,6,0,0,0,0,4.020926316000352
24,17,0,0,0,0,1,2,0,2,0,0,0,0,0,4,15,5,0,0,0,0,3.9182958340544896
30,22,0,0,1,0,1,2,0,2,0,0,0,0,0,0,25,5,0,0,0,0,4.256564762130954
54,33,13,0,1,0,1,2,0,4,0,0,0,0,0,5,42,7,0,0,0,0,4.69896990941062
37,29,0,0,1,0,1,2,0,2,0,0,0,0,0,0,32,5,0,0,0,0,4.0671651897778585
20,12,0,0,1,0,2,3,0,2,0,0,0,0,0,0,14,6,0,0,0,0,3.346439344671016
27,20,0,0,0,0,2,3,0,2,0,0,0,0,0,7,14,6,0,0,0,0,3.9582291686698796
29,21,0,0,1,0,1,2,0,2,0,0,0,0,0,0,24,5,0,0,0,0,3.7714370294611266
22,14,0,0,1,0,1,2,0,2,0,0,0,0,0,0,17,5,0,0,0,0,3.697845823084412
30,23,0,0,0,0,2,3,0,2,0,0,0,0,0,0,24,6,0,0,0,0,3.8062389286533893
27,19,0,0,1,0,2,3,0,2,0,0,0,0,0,0,21,6,0,0,0,0,3.8282375018429557
70,38,24,0,1,0,5,7,1,5,0,0,0,0,0,2,52,16,0,0,0,0,4.4755027541898516
24,17,0,0,0,0,1,2,0,2,0,0,0,0,0,0,19,5,0,0,0,0,3.6572682296173893
41,33,0,0,1,0,1,2,0,2,0,0,0,0,0,0,36,5,0,0,0,0,4.277926089825634
36,29,0,0,0,0,1,2,1,2,0,0,0,0,0,0,30,6,0,0,0,0,4.0860486123130375
26,19,0,0,0,0,1,2,0,2,0,0,0,0,0,0,21,5,1,0,0,0,3.8252517372886508
22,14,0,0,1,0,2,3,0,2,0,0,0,0,0,0,16,6,0,0,0,0,3.663532754804254
28,20,0,0,1,0,1,2,0,2,0,0,0,0,0,0,23,5,0,0,0,0,3.7264741182543757
34,26,0,0,1,0,1,2,0,2,0,0,0,0,0,0,29,5,0,0,0,0,3.8665871058289594
20,13,0,0,0,0,1,2,0,2,0,0,0,0,0,2,13,5,0,0,0,0,3.6841837197791887
207,52,4,143,0,0,3,4,2,7,2,5,0,5,0,26,147,34,1,0,0,0,4.99576174972557
67,36,23,0,1,0,1,3,4,5,0,0,0,0,0,0,54,13,0,0,0,0,4.278557572653922
28,20,0,0,1,0,1,2,0,2,0,0,0,0,0,0,23,5,0,0,0,0,3.753434386188785
31,22,1,0,1,0,1,2,1,3,0,0,0,0,0,1,23,7,0,0,0,0,3.9779168746936358
29,21,0,0,1,0,1,2,0,2,0,0,0,0,0,0,24,5,0,0,0,0,4.1852301329094015
23,16,0,0,0,0,1,2,0,2,0,0,0,0,0,0,18,5,0,0,0,0,3.5883543471732335
29,21,0,0,1,0,2,3,0,2,0,0,0,0,0,0,23,6,0,0,0,0,3.9093680639438846
25,18,0,0,0,0,1,2,0,2,0,0,0,0,0,0,20,5,0,0,0,0,3.893660689688184
28,20,0,0,1,0,1,2,1,2,0,0,0,0,0,0,22,6,0,0,0,0,3.940759832540089
23,15,0,0,1,0,2,3,0,2,0,0,0,0,0,0,17,6,0,0,0,0,3.6753108689123644
25,17,0,0,1,0,2,3,0,2,0,0,0,0,0,0,19,6,0,0,0,0,3.9434651896016457
22,9,5,0,1,0,0,1,0,3,0,0,0,0,0,0,17,5,0,0,0,0,3.879664004902592
30,21,1,0,1,0,1,2,1,3,0,0,0,0,0,0,23,7,0,0,0,0,4.12323142879762
30,22,0,0,1,0,1,2,0,2,0,0,0,0,0,0,25,5,0,0,0,0,4.040223928941852
52,44,1,0,0,0,3,4,2,3,0,0,0,0,0,0,42,10,0,0,0,0,4.002734430881593
24,17,0,0,0,0,1,2,0,2,0,0,0,0,0,0,19,5,0,0,0,0,3.7201755214643453
26,18,0,0,1,0,2,3,0,2,0,0,0,0,0,0,20,6,0,0,0,0,3.8441065448145375
25,17,0,0,1,0,1,2,0,2,0,0,0,0,0,0,20,5,0,0,0,0,3.9736606896881845
25,18,0,0,0,0,1,2,0,2,0,0,0,0,0,0,20,5,0,0,0,0,3.4594705707972513
33,25,0,0,1,0,2,3,0,2,0,0,0,0,0,0,27,6,0,0,0,0,4.165013816065913
29,21,0,0,1,0,1,2,0,2,0,0,0,0,0,0,24,5,0,0,0,0,3.948859340762046
23,15,0,0,1,0,1,2,0,2,0,0,0,0,0,0,18,5,0,0,0,0,3.6424896731661263
68,37,23,0,1,0,2,3,4,4,0,0,0,0,0,14,42,12,0,0,0,0,4.625932282643662
23,16,0,0,0,0,1,2,0,2,0,0,0,0,0,2,16,5,0,0,0,0,3.7950885863977324
25,17,0,0,1,0,2,3,0,2,0,0,0,0,0,0,19,6,0,0,0,0,3.913269689515107
38,11,19,0,1,0,0,1,1,3,0,0,0,0,0,0,32,6,0,0,0,0,3.9354458560507637
29,22,0,0,0,0,1,2,0,2,0,0,0,0,0,0,24,5,0,0,0,0,4.021268494903765
99,11,18,61,1,0,0,1,1,3,1,1,0,0,0,4,84,11,0,0,0,0,4.7658760949161545
36,27,1,0,1,0,1,2,2,3,0,0,0,0,0,0,28,8,0,0,0,0,4.120635070586275
23,15,0,0,1,0,1,2,0,2,0,0,0,0,0,0,18,5,0,0,0,0,3.882045108136863
25,17,0,0,1,0,1,2,0,2,0,0,0,0,0,0,20,5,0,0,0,0,3.8332696895151073
25,17,0,0,1,0,1,2,0,2,0,0,0,0,0,0,20,5,0,0,0,0,3.813660689688185
210,17,24,160,1,0,1,4,2,7,1,9,0,8,4,18,156,36,0,0,0,0,5.021239175111382
21,14,0,0,0,0,1,2,0,2,0,0,0,0,0,0,16,5,0,0,0,0,3.327339900083508
27,19,0,0,1,0,1,2,0,2,0,0,0,0,0,0,22,5,1,0,0,0,3.986187965046304
43,34,1,0,1,0,1,2,1,3,0,0,0,0,0,0,36,7,1,0,0,0,4.190929511009918
31,23,0,0,1,0,1,2,0,2,0,0,0,0,0,0,26,5,0,0,0,0,3.9134007456613773
31,24,0,0,0,0,1,2,0,2,0,0,0,0,0,0,26,5,0,0,0,0,4.17146526179041
83,73,1,0,1,0,2,3,0,3,1,0,0,0,0,11,64,8,0,0,0,0,4.780126221166864
35,27,0,0,1,0,2,3,1,2,0,0,0,0,0,0,28,7,0,0,0,0,3.832595074509133
39,30,1,0,1,0,1,2,2,3,0,0,0,0,0,6,25,8,0,0,0,0,4.282340283509332
21,13,0,0,1,0,1,2,0,2,0,0,0,0,0,0,16,5,0,0,0,0,3.27280432733462
26,18,0,0,1,0,1,2,0,2,0,0,0,0,0,0,21,5,0,0,0,0,3.902174814211727
54,36,10,0,1,0,3,4,2,4,0,0,0,0,0,0,43,11,1,0,0,0,4.142043355315305
21,13,0,0,1,0,1,2,1,2,0,0,0,0,0,0,15,6,0,0,0,0,3.7849418274376423
32,24,0,0,1,0,1,2,1,2,0,0,0,0,0,0,26,6,0,0,0,0,4.007048827786958
31,23,0,0,1,0,2,3,0,2,0,0,0,0,0,0,25,6,0,0,0,0,3.873235826376328
28,21,0,0,0,0,2,3,0,2,0,0,0,0,0,0,22,6,0,0,0,0,3.824862957617356
39,20,12,0,0,0,1,3,0,3,0,0,0,0,0,14,18,7,0,0,0,0,4.192346052629154
26,18,0,0,1,0,1,2,0,2,0,0,0,0,0,1,20,5,0,0,0,0,3.748328660365573
32,24,0,0,1,0,1,2,0,2,0,0,0,0,0,0,27,5,0,0,0,0,4.093139062229566
31,23,0,0,1,0,2,3,0,2,0,0,0,0,0,0,25,6,0,0,0,0,4.0022680844408445
37,29,0,0,1,0,1,2,2,2,0,0,0,0,0,0,30,7,0,0,0,0,4.121219243831913
42,34,1,0,0,0,3,4,0,3,0,0,0,0,0,0,34,8,0,0,0,0,4.091622411276601
20,12,1,0,0,0,1,2,0,3,0,0,0,0,0,3,11,6,0,0,0,0,3.7841837197791888
55,46,1,0,1,0,1,2,2,3,0,0,0,0,0,16,31,8,0,0,0,0,4.599186077003679
32,24,0,0,1,0,1,2,1,2,0,0,0,0,0,0,26,6,0,0,0,0,4.155639062229566
38,31,0,0,0,0,1,2,0,2,0,0,0,0,0,0,33,5,1,0,0,0,4.135699552746468
26,18,0,0,1,0,1,2,0,2,0,0,0,0,0,0,21,5,0,0,0,0,3.777362795064169
27,18,1,0,1,0,1,2,0,3,0,0,0,0,0,1,20,6,0,0,0,0,3.9302703722934544
83,74,1,0,1,0,2,3,0,3,0,0,0,0,0,7,69,7,0,0,0,0,4.780126221166864
19,12,0,0,0,0,1,2,0,2,0,0,0,0,0,0,14,5,0,0,0,0,3.471354487013929
35,27,0,0,1,0,2,3,0,2,0,0,0,0,0,0,29,6,0,0,0,0,4.107156230921613
27,19,0,0,1,0,1,2,0,2,0,0,0,0,0,0,22,5,0,0,0,0,4.032303242743954
24,16,0,0,1,0,2,3,0,2,0,0,0,0,0,1,17,6,0,0,0,0,3.7720552088742005
23,15,0,0,1,0,1,2,0,2,0,0,0,0,0,0,18,5,0,0,0,0,3.8279097821439705
35,26,1,0,1,0,1,2,0,3,0,0,0,0,0,0,29,6,0,0,0,0,3.8972997175517152
52,43,1,0,1,0,2,3,3,3,0,0,0,0,0,14,28,10,0,0,0,0,4.666315919856145
26,19,0,0,0,0,1,2,0,2,0,0,0,0,0,0,21,5,0,0,0,0,3.9500637564362093
32,24,0,0,1,0,1,2,1,2,0,0,0,0,0,0,26,6,0,0,0,0,3.792837797403416
32,24,0,0,1,0,1,2,0,2,0,0,0,0,0,0,27,5,0,0,0,0,4.116729296672174
30,22,0,0,1,0,1,2,0,2,0,0,0,0,0,0,25,5,0,0,0,0,3.8729055953200557
29,21,0,0,1,0,2,3,0,2,0,0,0,0,0,0,23,6,0,0,0,0,3.788341339656749
29,21,0,0,1,0,1,2,0,2,0,0,0,0,0,0,24,5,0,0,0,0,3.8573068568981284
19,12,0,0,0,0,1,2,0,2,0,0,0,0,0,0,14,5,0,0,0,0,3.576617644908665
46,37,1,0,1,0,1,2,3,3,0,0,0,0,0,12,25,9,0,0,0,0,4.40868777094518
30,22,0,0,1,0,1,2,0,2,0,0,0,0,0,0,25,5,0,0,0,0,3.8062389286533898
36,29,0,0,0,0,1,2,0,2,0,0,0,0,0,0,31,5,0,0,0,0,3.972163460365541
245,21,51,165,0,0,1,3,1,9,1,3,0,2,0,84,138,23,1,0,0,0,4.921075466148101
27,19,0,0,1,0,1,2,0,2,0,0,0,0,0,0,22,5,0,0,0,0,3.810081020521731
52,44,0,0,1,0,2,3,0,2,0,0,0,0,0,7,39,6,0,0,0,0,4.188836661715557
39,30,1,0,1,0,1,2,1,3,0,0,0,0,0,0,32,7,0,0,0,0,4.089781950065051
24,16,0,0,1,0,1,2,0,2,0,0,0,0,0,0,19,5,0,0,0,0,3.8553885422075345
25,17,0,0,1,0,1,2,0,2,0,0,0,0,0,0,20,5,0,0,0,0,3.8936606896881854
30,22,1,0,0,0,1,2,0,3,0,0,0,0,0,0,24,6,0,0,0,0,4.098068512058838
55,46,1,0,1,0,1,2,2,3,0,0,0,0,0,3,44,8,0,0,0,0,4.20675318744961
21,13,0,0,1,0,1,2,0,2,0,0,0,0,0,0,16,5,0,0,0,0,3.689703732199547
23,15,0,0,1,0,1,2,0,2,0,0,0,0,0,0,18,5,0,0,0,0,3.849223912390625
32,23,1,0,1,0,3,4,0,3,0,0,0,0,0,2,22,8,0,0,0,0,3.8042292966721747
51,44,0,0,0,0,3,4,3,2,0,0,0,0,0,1,40,10,0,0,0,0,4.218720136335857
33,24,1,0,1,0,1,2,0,3,0,0,0,0,0,0,27,6,0,0,0,0,4.081532376606413
24,17,0,0,0,0,2,3,0,2,0,0,0,0,0,3,15,6,0,0,0,0,3.772055208874201
28,20,0,0,1,0,1,2,0,2,0,0,0,0,0,0,23,5,0,0,0,0,3.8248629576173565
35,27,0,0,1,0,1,2,0,2,0,0,0,0,0,0,30,5,0,0,0,0,4.057575159678481
36,28,0,0,1,0,1,2,0,2,0,0,0,0,0,0,31,5,0,0,0,0,3.948420322246837
27,19,0,0,1,0,1,2,0,2,0,0,0,0,0,0,22,5,0,0,0,0,3.8380398168981555
23,15,0,0,1,0,1,2,0,2,0,0,0,0,0,0,18,5,0,0,0,0,3.555533151426996
41,15,18,0,1,0,1,2,0,5,0,0,0,0,0,11,22,8,0,0,0,0,4.470612297871735
29,21,0,0,1,0,3,4,0,2,0,0,0,0,0,0,22,7,0,0,0,0,3.840402546702506
29,21,0,0,1,0,2,3,0,2,0,0,0,0,0,0,23,6,0,0,0,0,4.159199529386524
26,18,0,0,1,0,1,2,0,2,0,0,0,0,0,0,21,5,0,0,0,0,3.642371448743902
44,27,10,0,0,0,2,3,0,4,0,0,0,0,0,7,29,8,0,0,0,0,4.271598379853424
28,20,0,0,1,0,2,3,0,2,0,0,0,0,0,0,22,6,0,0,0,0,4.01218840396866
23,16,0,0,0,0,1,2,0,2,0,0,0,0,0,0,18,5,0,0,0,0,3.6753108689123644
30,23,0,0,0,0,1,2,0,2,0,0,0,0,0,0,25,5,0,0,0,0,3.8695767463163935
32,24,0,0,1,0,1,2,0,2,0,0,0,0,0,0,27,5,0,0,0,0,4.077819531114783
279,21,144,105,1,0,0,3,5,6,2,2,0,2,0,176,80,23,0,0,0,0,4.693526300809954
27,19,0,0,1,0,1,2,0,2,0,0,0,0,0,0,22,5,0,0,0,0,3.8841550945958048
28,20,0,0,1,0,1,2,1,2,0,0,0,0,0,0,22,6,0,0,0,0,3.878783493486176
